,abilities,acceleration,accuracy,ammo,armour,attributes,base_reload_time,calibration_area,calibration_distance,caste,category,charge_bonus,charge_speed,charge_speed_flying,damage_mod_all,damage_mod_flame,damage_mod_magic,damage_mod_missile,damage_mod_physical,deceleration,entity_size,explosion_ap_damage,explosion_base_damage,explosion_contact_effect,explosion_is_flaming,explosion_is_magical,explosion_radius,faction_group,factions,fly_speed,ground_stat_effect_group,health,health_per_entity,height,is_large,key,leadership,mass,melee_ap_damage,melee_ap_ratio,melee_attack,melee_attack_interval,melee_base_damage,melee_bonus_v_infantry,melee_bonus_v_large,melee_contact_effect,melee_defence,melee_is_flaming,melee_is_magical,melee_splash_attack_multiplier,melee_splash_attack_target_size,melee_splash_attacks,melee_total_damage,missile_block_chance,multiplayer_cost,name,projectile_number,range,ranged_ap_damage,ranged_ap_ratio,ranged_base_damage,ranged_bonus_v_infantry,ranged_bonus_v_large,ranged_contact_effect,ranged_is_flaming,ranged_is_magical,ranged_total_damage,recruitment_time,reload_skill,run_speed,shots_per_volley,singleplayer_cost,singleplayer_upkeep,special_category,speed,spells,unit_card,unit_size
1043,[],55,0,0,130,['Fear'],,0.0,0,Chariot,Monstrous Chariot,80,108,0,0,0,0,0,0,70,large,0,0,,False,False,0,chs,['Warriors of Chaos'],0,large,4920,1640,2.0,True,wh_dlc01_chs_cav_gorebeast_chariot,70,1400,34,0.68,30,4.0,16,28,0,,32,False,False,0.9,very_large,4,50,0,1200,Gorebeast Chariots,0,0,0,,0,0,0,,,,0,2,0,66,0,1300,325,,66,[],wh_dlc01_chs_gorebeast_chariot.png,3
1044,[],60,0,0,110,[],,0.0,0,Chariot,Chariot,76,108,0,0,0,0,0,0,70,large,0,0,,False,False,0,chs,['Warriors of Chaos'],0,large,4302,1434,1.8,True,wh_main_chs_cav_chaos_chariot,70,1100,11,0.28,22,4.0,29,18,0,,28,False,False,1.0,very_large,3,40,0,750,Chaos Chariots,0,0,0,,0,0,0,,,,0,1,0,78,0,950,237,,78,[],wh_main_chs_chariot.png,3
1047,[],30,0,0,60,['Fear'],,0.0,0,Monstrous Infantry,Dragon Ogres,32,80,0,0,0,0,25,0,40,large,0,0,,False,False,0,chs,['Warriors of Chaos'],0,large,7392,616,3.1,True,wh_dlc01_chs_mon_dragon_ogre,72,1700,77,0.7,32,4.0,33,0,26,,40,False,False,1.0,medium,4,110,0,1650,Dragon Ogres,0,0,0,,0,0,0,,,,0,2,0,64,0,1650,412,,64,[],wh_dlc01_chs_dragon_ogre.png,12
1048,['Regeneration'],35,0,0,110,['Fear'],,0.0,0,Monstrous Infantry,Monstrous Infantry,24,78,0,0,0,0,0,0,50,large,0,0,,False,False,0,chs,['Warriors of Chaos'],0,large,5928,494,2.9,True,wh_dlc01_chs_mon_trolls_1,40,1500,70,0.7,34,3.8,30,0,0,,32,False,False,1.0,medium,4,100,0,950,Chaos Trolls (Armoured),0,0,0,,0,0,0,,,,0,2,0,54,0,950,238,,54,[],wh_dlc01_chs_trolls_mace.png,12
1050,['Regeneration'],35,0,0,40,['Fear'],,0.0,0,Monstrous Infantry,Monstrous Infantry,24,78,0,0,0,0,0,0,50,large,0,0,,False,False,0,chs,['Warriors of Chaos'],0,large,5928,494,2.9,True,wh_main_chs_mon_trolls,40,1500,70,0.7,34,3.8,30,0,0,,32,False,False,1.0,medium,4,100,0,800,Chaos Trolls,0,0,0,,0,0,0,,,,0,2,0,54,0,800,200,,54,[],wh_main_chs_trolls.png,12
1053,[],30,0,0,70,"['Fear', 'Terror']",,0.0,0,Monster,Dragon Ogre Shaggoth,52,100,0,0,0,0,25,0,40,very_large,0,0,,False,False,0,chs,['Warriors of Chaos'],0,large,6441,6441,6.4,True,wh_dlc01_chs_mon_dragon_ogre_shaggoth,75,5500,320,0.7,52,3.6,140,0,30,,50,False,False,1.0,large,6,460,0,2000,Dragon Ogre Shaggoth,0,0,0,,0,0,0,,,,0,2,0,76,0,2000,500,,76,[],wh_dlc01_chs_dragon_ogre_shaggoth.png,1
1054,[],80,0,0,45,"['Fear', 'Terror', 'Rampage']",,0.0,0,Monster,Flying Monster,50,100,130,0,0,0,15,0,100,large,0,0,,False,False,0,chs,['Warriors of Chaos'],85,large,3827,3827,3.0,True,wh_dlc06_chs_feral_manticore,56,1600,155,0.35,40,3.6,290,0,0,,34,False,False,1.0,large,5,445,0,800,Chaos Feral Manticore,0,0,0,,0,0,0,,,,0,1,0,70,0,800,200,,85,[],wh_dlc03_bst_feral_manticore.png,1
1055,[],30,0,0,30,"['Fear', 'Terror']",,0.0,0,Monster,Monster,40,50,0,0,0,0,0,0,40,very_large,0,0,,False,False,0,chs,['Warriors of Chaos'],0,large,9465,9465,9.0,True,wh_main_chs_mon_giant,100,6500,450,0.75,65,4.0,150,0,0,,30,False,False,1.7,large,11,600,0,1500,Chaos Giant,0,0,0,,0,0,0,,,,0,2,0,39,0,1500,375,,39,[],wh_main_chs_giant.png,1
1056,"['Blooood!', 'Boom!']",15,10,25,30,"[""Can't Run"", 'Unbreakable']",12.0,18.0,300,War Machine,Siege Artillery,5,20,0,0,0,0,0,0,30,large,90,30,Take cover!,0,True,7,chs,['Warriors of Chaos'],0,small,2968,2968,5.4,True,wh_main_chs_art_hellcannon,70,600,7,0.25,18,4.3,21,0,0,,14,False,False,1.0,,1,28,0,1200,Hellcannon,1,420,262,0.78,72,0,0,,False,True,334,2,10,20,1,1300,300,,20,[],wh_main_chs_hellcannon.png,1
1058,"['Arrow of Aqshy', 'Hail of Fire', 'Oil Flask']",40,15,45,45,"['Encourage', 'Vanguard Deployment', 'Fire While Moving', 'Stalk']",8.0,0.2,80,Lord,Hybrid-Weapon Infantry,30,41,0,0,0,0,15,0,50,small,0,0,,False,False,0,emp,"['The Golden Order', ""The Huntsmarshal's Expedition"", 'The Empire', 'Middenland']",0,small,2931,2931,2.2,False,wh2_dlc13_emp_cha_huntsmarshal_0,70,500,90,0.25,43,4.0,270,0,0,,40,False,False,1.0,medium,5,360,0,750,Huntsman General,1,180,160,0.4,240,0,100,,False,False,400,1,10,36,1,1000,250,,36,[],placeholder.png,1
1059,"[""Hunter's Snare"", 'Focused Shot', 'Fleet-Footed']",40,15,45,50,"['Encourage', 'Vanguard Deployment', 'Immune to Psychology', 'Fire While Moving', 'Stalk']",8.0,1.0,150,Lord,Hybrid-Weapon Infantry,30,41,0,0,0,0,15,0,50,small,0,0,,False,False,0,emp,"[""The Huntsmarshal's Expedition"", 'The Empire']",0,small,3201,3201,2.2,False,wh2_dlc13_emp_cha_markus_wulfhart_0,75,500,90,0.25,58,4.0,270,0,0,,45,False,False,1.0,medium,5,360,0,1000,Markus Wulfhart,1,180,230,0.7,100,0,120,,False,False,330,1,10,36,1,1000,250,,36,[],placeholder.png,1
1060,"['Crush the Weak', 'Deadly Onslaught', 'Foe-Seeker', 'Hold the Line!']",20,0,0,85,"['Encourage', 'Hide (Forest)']",,0.0,0,Lord,Sword Infantry,45,41,0,0,0,0,15,0,40,small,0,0,,False,False,0,emp,"['The Empire', 'Middenland']",0,large,3216,3216,2.2,False,wh_dlc03_emp_cha_boris_todbringer_0,75,800,140,0.33,60,4.0,290,0,0,,50,False,False,1.0,medium,8,430,55,850,Boris Todbringer,0,0,0,,0,0,0,,,,0,1,0,34,0,1000,250,,34,[],wh_dlc03_emp_boris_todbringer.png,1
1061,"['Crush the Weak', 'Deadly Onslaught', 'Foe-Seeker', 'Hold the Line!']",60,0,0,105,"['Encourage', 'Hide (Forest)']",,0.0,0,Lord,Cavalry,70,108,0,0,0,0,15,0,60,medium,0,0,,False,False,0,emp,"['The Empire', 'Middenland']",0,large,3675,3675,2.0,True,wh_dlc03_emp_cha_boris_todbringer_1,75,1500,140,0.33,60,4.0,290,0,0,,50,False,False,1.0,medium,8,430,35,1100,Boris Todbringer on Barded Warhorse,0,0,0,,0,0,0,,,,0,1,0,66,0,1200,300,,66,[],wh_dlc03_emp_boris_todbringer.png,1
1062,"['Crush the Weak', 'Deadly Onslaught', 'Foe-Seeker', 'Hold the Line!']",60,0,0,85,['Encourage'],,0.0,0,Lord,Flying Cavalry,80,95,130,0,0,0,15,0,100,medium,0,0,,False,False,0,emp,"['The Empire', 'Middenland']",105,large,3900,3900,2.3,True,wh_dlc03_emp_cha_boris_todbringer_2,75,1100,140,0.33,60,4.0,290,0,0,,50,False,False,1.0,medium,8,430,35,1350,Boris Todbringer on Imperial Pegasus,0,0,0,,0,0,0,,,,0,1,0,65,0,1350,337,,105,[],wh_dlc03_emp_boris_todbringer.png,1
1063,"['Crush the Weak', 'Deadly Onslaught', 'Foe-Seeker', 'Hold the Line!', 'Bloodroar']",50,0,0,85,"['Fear', 'Terror', 'Encourage']",,0.0,0,Lord,Flying Monstrous Cavalry,70,95,130,0,0,0,15,0,100,very_large,0,0,,False,False,0,emp,"['The Empire', 'Middenland']",90,large,4203,4203,4.0,True,wh_dlc03_emp_cha_boris_todbringer_3,75,1650,290,0.64,47,4.0,160,0,0,,35,False,False,1.0,large,8,450,0,1600,Boris Todbringer on Imperial Griffon,0,0,0,,0,0,0,,,,0,1,0,70,0,1500,375,,90,[],wh_dlc03_emp_boris_todbringer.png,1
1064,"['Divine Power', 'Grand Hammer of Sigmar', 'Grand Shield of Faith', 'Grand Soulfire', 'Benediction']",20,0,0,95,"['Encourage', 'Hide (Forest)']",,0.0,0,Lord,Hammer Infantry,26,39,0,0,0,0,15,0,40,small,0,0,,False,False,0,emp,"['The Golden Order', ""The Huntsmarshal's Expedition"", 'The Empire']",0,small,3051,3051,2.2,False,wh_dlc04_emp_cha_arch_lector_0,75,400,114,0.3,30,4.0,266,0,0,,55,False,False,1.0,medium,8,380,0,550,Arch Lector,0,0,0,,0,0,0,,,,0,1,0,31,0,1000,225,,31,[],wh_dlc04_emp_arch_lector.png,1
1065,"['Divine Power', 'Grand Hammer of Sigmar', 'Grand Shield of Faith', 'Grand Soulfire', 'Benediction']",60,0,0,95,"['Encourage', 'Hide (Forest)']",,0.0,0,Lord,Cavalry,46,108,0,0,0,0,15,0,60,medium,0,0,,False,False,0,emp,"['The Golden Order', ""The Huntsmarshal's Expedition"", 'The Empire']",0,large,3510,3510,2.0,True,wh_dlc04_emp_cha_arch_lector_1,75,1500,114,0.3,30,4.0,266,0,0,,55,False,False,1.0,medium,8,380,0,750,Arch Lector on Warhorse,0,0,0,,0,0,0,,,,0,1,0,70,0,1300,250,,70,[],wh_dlc04_emp_arch_lector.png,1
1066,"['Divine Power', 'Grand Hammer of Sigmar', 'Grand Shield of Faith', 'Grand Soulfire', 'Benediction']",60,0,0,120,"['Encourage', 'Hide (Forest)']",,0.0,0,Lord,Cavalry,46,108,0,0,0,0,15,0,60,medium,0,0,,False,False,0,emp,"['The Golden Order', ""The Huntsmarshal's Expedition"", 'The Empire']",0,large,3510,3510,2.0,True,wh_dlc04_emp_cha_arch_lector_2,75,1500,114,0.3,30,4.0,266,0,0,,55,False,False,1.0,medium,8,380,0,800,Arch Lector on Barded Warhorse,0,0,0,,0,0,0,,,,0,1,0,58,0,1350,275,,58,[],wh_dlc04_emp_arch_lector.png,1
1067,"['Divine Power', 'Grand Hammer of Sigmar', 'Grand Shield of Faith', 'Grand Soulfire', 'Benediction']",20,0,0,50,"['Encourage', 'Hide (Forest)']",,0.0,0,Lord,Hammer Infantry,30,41,0,0,0,25,15,0,40,small,0,0,,False,False,0,emp,['The Empire'],0,small,3504,3504,2.2,False,wh_dlc04_emp_cha_volkmar_the_grim_0,80,800,150,0.39,55,4.0,230,0,0,,45,True,True,1.0,medium,8,380,0,750,Volkmar the Grim,0,0,0,,0,0,0,,,,0,1,0,34,0,1100,300,,34,[],wh_dlc04_emp_volkmar.png,1
1068,"['Divine Power', 'Banishment', 'Grand Hammer of Sigmar', 'Grand Shield of Faith', 'Grand Soulfire', 'Benediction']",30,0,0,100,"['Fear', 'Terror', 'Encourage', 'Unbreakable']",,0.0,0,Lord,Magic Chariot,50,90,0,0,0,40,15,0,60,large,0,0,,False,False,0,emp,['The Empire'],0,large,4986,4986,1.8,True,wh_dlc04_emp_cha_volkmar_the_grim_1,80,1300,80,0.33,30,4.2,165,15,0,,20,True,True,1.0,very_large,4,245,0,1550,Volkmar the Grim on War Altar of Sigmar,0,0,0,,0,0,0,,,,0,1,0,50,0,1550,387,,50,[],wh_dlc04_emp_volkmar.png,1
1069,"['Divine Power', 'Grand Hammer of Sigmar', 'Grand Shield of Faith', 'Grand Soulfire', 'Benediction']",70,0,0,50,"['Encourage', 'Hide (Forest)']",,0.0,0,Lord,Cavalry,50,108,0,0,0,25,15,0,70,medium,0,0,,False,False,0,emp,['The Empire'],0,large,3987,3987,2.0,True,wh_dlc04_emp_cha_volkmar_the_grim_2,80,950,150,0.39,55,4.0,230,0,0,,45,True,True,1.0,medium,8,380,0,950,Volkmar the Grim on Warhorse,0,0,0,,0,0,0,,,,0,1,0,78,0,1100,325,,78,[],wh_dlc04_emp_volkmar.png,1
1070,"['Divine Power', 'Grand Hammer of Sigmar', 'Grand Shield of Faith', 'Grand Soulfire', 'Benediction']",60,0,0,80,"['Encourage', 'Hide (Forest)']",,0.0,0,Lord,Cavalry,50,108,0,0,0,25,15,0,60,medium,0,0,,False,False,0,emp,['The Empire'],0,large,3987,3987,2.0,True,wh_dlc04_emp_cha_volkmar_the_grim_3,80,1500,150,0.39,55,4.0,230,0,0,,45,True,True,1.0,medium,8,380,0,1000,Volkmar the Grim on Barded Warhorse,0,0,0,,0,0,0,,,,0,1,0,66,0,1100,350,,66,[],wh_dlc04_emp_volkmar.png,1
1071,"['Arcane Conduit', 'Evasion']",20,0,0,20,"['Encourage', 'Hide (Forest)']",,0.0,0,Lord,Wizard,30,41,0,0,0,25,25,0,40,small,0,0,,False,False,0,emp,"['The Golden Order', 'The Empire']",0,small,2766,2766,2.2,False,wh_main_emp_cha_balthasar_gelt_0,65,800,90,0.3,34,4.0,210,0,0,,38,False,False,1.0,medium,5,300,0,350,Balthasar Gelt,0,0,0,,0,0,0,,,,0,1,0,34,0,1000,250,,34,"['Metalshifting', 'Final Transmutation', ""Gehenna's Golden Hounds"", 'Glittering Robe', 'Plague of Rust', 'Searing Doom', 'Transmutation of Lead']",wh_main_emp_balthasar.png,1
1072,"['Arcane Conduit', 'Evasion']",60,0,0,50,['Encourage'],,0.0,0,Lord,Wizard,70,95,130,0,0,25,25,0,100,medium,0,0,,False,False,0,emp,"['The Golden Order', 'The Empire']",105,large,3348,3348,2.3,True,wh_main_emp_cha_balthasar_gelt_1,65,1100,90,0.3,34,4.0,210,0,0,,38,False,False,1.0,medium,5,300,0,750,Balthasar Gelt on Quicksilver,0,0,0,,0,0,0,,,,0,1,0,65,0,1400,350,,105,"['Metalshifting', 'Final Transmutation', ""Gehenna's Golden Hounds"", 'Glittering Robe', 'Plague of Rust', 'Searing Doom', 'Transmutation of Lead']",wh_main_emp_balthasar.png,1
1073,"['Arcane Conduit', 'Evasion']",70,0,0,20,"['Encourage', 'Hide (Forest)']",,0.0,0,Lord,Wizard,55,108,0,0,0,25,25,0,70,medium,0,0,,False,False,0,emp,"['The Golden Order', 'The Empire']",0,large,2847,2847,2.0,True,wh_main_emp_cha_balthasar_gelt_2,65,950,90,0.3,34,4.0,210,0,0,,38,False,False,1.0,medium,5,300,0,550,Balthasar Gelt on Warhorse,0,0,0,,0,0,0,,,,0,1,0,78,0,1275,310,,78,"['Metalshifting', 'Final Transmutation', ""Gehenna's Golden Hounds"", 'Glittering Robe', 'Plague of Rust', 'Searing Doom', 'Transmutation of Lead']",wh_main_emp_balthasar.png,1
1074,"['Arcane Conduit', 'Evasion']",60,0,0,50,"['Encourage', 'Hide (Forest)']",,0.0,0,Lord,Wizard,55,108,0,0,0,25,25,0,60,medium,0,0,,False,False,0,emp,"['The Golden Order', 'The Empire']",0,large,2847,2847,2.0,True,wh_main_emp_cha_balthasar_gelt_3,65,1500,90,0.3,34,4.0,210,0,0,,38,False,False,1.0,medium,5,300,0,600,Balthasar Gelt on Barded Warhorse,0,0,0,,0,0,0,,,,0,1,0,66,0,1350,330,,66,"['Metalshifting', 'Final Transmutation', ""Gehenna's Golden Hounds"", 'Glittering Robe', 'Plague of Rust', 'Searing Doom', 'Transmutation of Lead']",wh_main_emp_balthasar.png,1
1075,"['Foe-Seeker', 'Stand Your Ground!', 'Hold the Line!']",20,0,0,85,"['Encourage', 'Hide (Forest)']",,0.0,0,Lord,Sword Infantry,40,41,0,0,0,0,15,0,40,small,0,0,,False,False,0,emp,"['The Golden Order', ""The Huntsmarshal's Expedition"", 'The Empire', 'Middenland']",0,small,3051,3051,2.2,False,wh_main_emp_cha_general_0,70,600,140,0.33,55,4.0,290,0,0,,45,False,False,1.0,medium,8,430,35,600,General of the Empire,0,0,0,,0,0,0,,,,0,1,0,34,0,1000,250,,34,[],wh_main_emp_general.png,1
1076,"['Foe-Seeker', 'Stand Your Ground!', 'Hold the Line!']",60,0,0,105,"['Encourage', 'Hide (Forest)']",,0.0,0,Lord,Cavalry,65,108,0,0,0,0,15,0,60,medium,0,0,,False,False,0,emp,"['The Golden Order', ""The Huntsmarshal's Expedition"", 'The Empire', 'Middenland']",0,large,3510,3510,2.0,True,wh_main_emp_cha_general_1,70,1500,140,0.33,55,4.0,290,0,0,,45,False,False,1.0,medium,8,430,35,850,General of the Empire on Barded Warhorse,0,0,0,,0,0,0,,,,0,1,0,66,0,1200,300,,66,[],wh_main_emp_general.png,1
1077,"['Foe-Seeker', 'Stand Your Ground!', 'Hold the Line!']",60,0,0,85,['Encourage'],,0.0,0,Lord,Flying Cavalry,80,95,130,0,0,0,15,0,100,medium,0,0,,False,False,0,emp,"['The Golden Order', ""The Huntsmarshal's Expedition"", 'The Empire', 'Middenland']",105,large,3735,3735,2.3,True,wh_main_emp_cha_general_2,70,1100,140,0.33,55,4.0,290,0,0,,45,False,False,1.0,medium,8,430,35,1150,General of the Empire on Imperial Pegasus,0,0,0,,0,0,0,,,,0,1,0,65,0,1350,337,,105,[],wh_main_emp_general.png,1
1078,"['Foe-Seeker', 'Stand Your Ground!', 'Hold the Line!', 'Bloodroar']",50,0,0,85,"['Fear', 'Terror', 'Encourage']",,0.0,0,Lord,Flying Monstrous Cavalry,70,95,130,0,0,0,15,0,100,very_large,0,0,,False,False,0,emp,"['The Golden Order', ""The Huntsmarshal's Expedition"", 'The Empire', 'Middenland']",90,large,4038,4038,4.0,True,wh_main_emp_cha_general_3,70,1650,290,0.64,47,4.0,160,0,0,,30,False,False,1.0,large,8,450,0,1400,General of the Empire on Imperial Griffon,0,0,0,,0,0,0,,,,0,1,0,70,0,1400,375,,90,[],wh_main_emp_general.png,1
1079,"['Foe-Seeker', 'Stand Your Ground!', 'Hold the Line!']",70,0,0,85,"['Encourage', 'Hide (Forest)']",,0.0,0,Lord,Cavalry,65,108,0,0,0,0,15,0,70,medium,0,0,,False,False,0,emp,"['The Golden Order', ""The Huntsmarshal's Expedition"", 'The Empire', 'Middenland']",0,large,3510,3510,2.0,True,wh_main_emp_cha_general_4,70,950,140,0.33,55,4.0,290,0,0,,45,False,False,1.0,medium,8,430,35,800,General of the Empire on Warhorse,0,0,0,,0,0,0,,,,0,1,0,78,0,1100,275,,78,[],wh_main_emp_general.png,1
1080,"['Foe-Seeker', 'Stand Your Ground!', 'Hold the Line!']",20,0,0,100,"['Encourage', 'Hide (Forest)', 'Immune to Psychology']",,0.0,0,Lord,Hammer Infantry,65,41,0,0,0,0,15,0,40,small,0,0,,False,False,0,emp,['The Empire'],0,small,3216,3216,2.2,False,wh_main_emp_cha_karl_franz_0,80,800,330,0.7,65,4.0,140,0,0,,45,False,False,1.0,medium,8,470,0,1100,Karl Franz,0,0,0,,0,0,0,,,,0,1,0,34,0,1100,275,,34,[],wh_main_emp_karl_franz.png,1
1081,"['Foe-Seeker', 'Stand Your Ground!', 'Hold the Line!', 'Bloodroar']",50,0,0,100,"['Fear', 'Terror', 'Encourage']",,0.0,0,Lord,Flying Monstrous Cavalry,90,95,130,0,0,0,15,0,100,very_large,0,0,,False,False,0,emp,['The Empire'],90,large,4377,4377,4.0,True,wh_main_emp_cha_karl_franz_1,80,1650,345,0.7,56,4.0,145,0,0,,38,False,False,1.0,large,8,490,0,1900,Karl Franz on Deathclaw,0,0,0,,0,0,0,,,,0,1,0,70,0,1900,475,,90,[],wh_main_emp_karl_franz.png,1
1082,"['Foe-Seeker', 'Stand Your Ground!', 'Hold the Line!']",60,0,0,100,"['Encourage', 'Immune to Psychology']",,0.0,0,Lord,Flying Cavalry,90,95,130,0,0,0,15,0,100,medium,0,0,,False,False,0,emp,['The Empire'],105,large,3912,3912,2.3,True,wh_main_emp_cha_karl_franz_2,80,1100,330,0.7,65,4.0,140,0,0,,45,False,False,1.0,medium,5,470,0,1650,Karl Franz on Imperial Pegasus,0,0,0,,0,0,0,,,,0,1,0,65,0,1500,375,,105,[],wh_main_emp_karl_franz.png,1
1083,"['Foe-Seeker', 'Stand Your Ground!', 'Hold the Line!']",70,0,0,100,"['Encourage', 'Hide (Forest)', 'Immune to Psychology']",,0.0,0,Lord,Cavalry,90,108,0,0,0,0,15,0,70,medium,0,0,,False,False,0,emp,['The Empire'],0,large,3675,3675,2.0,True,wh_main_emp_cha_karl_franz_3,80,950,330,0.7,65,4.0,140,0,0,,45,False,False,1.0,medium,8,470,0,1300,Karl Franz on Warhorse,0,0,0,,0,0,0,,,,0,1,0,78,0,1300,325,,78,[],wh_main_emp_karl_franz.png,1
1084,"['Foe-Seeker', 'Stand Your Ground!', 'Hold the Line!']",60,0,0,120,"['Encourage', 'Hide (Forest)', 'Immune to Psychology']",,0.0,0,Lord,Cavalry,90,108,0,0,0,0,15,0,60,medium,0,0,,False,False,0,emp,['The Empire'],0,large,3675,3675,2.0,True,wh_main_emp_cha_karl_franz_4,80,1500,330,0.7,65,4.0,140,0,0,,45,False,False,1.0,medium,8,470,0,1350,Karl Franz on Barded Warhorse,0,0,0,,0,0,0,,,,0,1,0,66,0,1350,337,,66,[],wh_main_emp_karl_franz.png,1
1085,"['Patch Up', ""Hunter's Call"", 'Accusation', 'Slippery']",25,15,50,40,"['Encourage', 'Hide (Forest)', 'Immune to Psychology', 'Fire While Moving']",4.0,1.6,80,Hero,Missile Specialist,30,41,0,0,0,25,15,0,40,small,0,0,,False,False,0,emp,"[""The Huntsmarshal's Expedition""]",0,small,2991,2991,2.2,False,wh2_dlc13_emp_cha_hunter_doctor_hertwig_van_hal_0,70,500,100,0.3,40,4.0,230,0,0,,38,False,True,1.0,medium,3,330,0,600,Hertwig van Hal,1,90,117,0.78,33,0,0,,False,True,150,1,10,34,1,1000,0,,34,[],emp_witch_hunter_hertwig_ror_0.png,1
1086,"['Big Boom', 'Ballistics Calibration', 'Extra Powder', 'Entrenchment']",30,15,50,120,"['Encourage', 'Hide (Forest)']",8.0,2.0,150,Hero,Missile Specialist,14,41,0,0,0,25,15,0,40,small,0,0,,False,False,0,emp,"[""The Huntsmarshal's Expedition""]",0,small,3141,3141,1.5,False,wh2_dlc13_emp_cha_hunter_jorek_grimm_0,75,1100,220,0.79,40,4.0,60,0,0,,35,False,False,1.0,medium,5,280,0,750,Jorek Grimm,1,180,180,0.75,60,0,0,,False,False,240,1,10,32,1,1000,0,,32,[],dwf_master_engineer_jorek_ror_0.png,1
1087,"[""Isha's Rain"", 'Arrow of Kurnous', 'Hawkish Precision', 'The Eye of Kurnous']",50,20,40,50,"['Encourage', 'Vanguard Deployment', 'Fire While Moving', 'Snipe', 'Stalk']",8.0,0.2,80,Hero,Hybrid Weapon Specialist,28,50,0,0,0,0,15,0,60,small,0,0,,False,False,0,emp,"[""The Huntsmarshal's Expedition""]",0,elves_wef,2991,2991,2.0,False,wh2_dlc13_emp_cha_hunter_kalara_of_wydrioth_0,70,400,90,0.28,58,4.0,235,0,0,,48,False,False,1.0,medium,3,325,0,700,Kalara,1,190,84,0.3,196,0,0,,False,True,280,1,10,42,1,1000,0,,42,[],wef_glade_female_lord_kalara_sword_bow_ror_01_0.png,1
1088,"['Guardian', 'Shatter', 'Oppressive Fighter', 'Deadly Onslaught', 'Foe-Seeker']",20,0,0,95,"['Encourage', 'Hide (Forest)']",,0.0,0,Hero,Melee Specialist,45,41,0,0,0,0,15,0,40,small,0,0,,False,False,0,emp,"[""The Huntsmarshal's Expedition""]",0,small,3066,3066,2.2,False,wh2_dlc13_emp_cha_hunter_rodrik_l_anguille_0,70,800,135,0.35,50,4.0,255,0,20,,45,False,False,1.0,medium,8,390,35,475,Rodrik L'Anguille,0,0,0,,0,0,0,,,,0,1,0,34,0,1000,0,,34,[],emp_paladin_rodrik_0.png,1
1089,[],20,0,0,20,"['Encourage', 'Hide (Forest)']",,0.0,0,Hero,Wizard,15,42,0,0,0,0,15,0,40,small,0,0,,False,False,0,emp,"['The Golden Order', ""The Huntsmarshal's Expedition"", 'The Empire', 'Middenland']",0,small,2565,2565,2.0,False,wh2_pro07_emp_cha_wizard_death_0,55,300,90,0.3,25,4.0,210,0,0,,30,False,False,1.0,medium,5,300,0,250,Amethyst Wizard,0,0,0,,0,0,0,,,,0,1,0,35,0,1000,250,,35,"['Life Leeching', 'Aspect of the Dread Knight', 'Doom & Darkness', 'Soulblight', 'Spirit Leech', 'The Fate of Bjuna', 'The Purple Sun of Xereus']",placeholder.png,1
1090,[],70,0,0,20,"['Encourage', 'Hide (Forest)']",,0.0,0,Hero,Wizard,30,108,0,0,0,0,15,0,70,medium,0,0,,False,False,0,emp,"['The Golden Order', ""The Huntsmarshal's Expedition"", 'The Empire', 'Middenland']",0,large,2886,2886,2.0,True,wh2_pro07_emp_cha_wizard_death_1,55,950,90,0.3,25,4.0,210,0,0,,30,False,False,1.0,medium,5,300,0,450,Amethyst Wizard on Warhorse,0,0,0,,0,0,0,,,,0,1,0,78,0,1100,275,,78,"['Life Leeching', 'Aspect of the Dread Knight', 'Doom & Darkness', 'Soulblight', 'Spirit Leech', 'The Fate of Bjuna', 'The Purple Sun of Xereus']",placeholder.png,1
1091,[],60,0,0,50,['Encourage'],,0.0,0,Hero,Wizard,30,95,130,0,0,0,15,0,100,medium,0,0,,False,False,0,emp,"['The Golden Order', ""The Huntsmarshal's Expedition"", 'The Empire', 'Middenland']",105,large,3012,3012,2.3,True,wh2_pro07_emp_cha_wizard_death_2,55,1100,90,0.3,25,4.0,210,0,0,,30,False,False,1.0,medium,5,300,0,650,Amethyst Wizard on Imperial Pegasus,0,0,0,,0,0,0,,,,0,1,0,65,0,1350,337,,105,"['Life Leeching', 'Aspect of the Dread Knight', 'Doom & Darkness', 'Soulblight', 'Spirit Leech', 'The Fate of Bjuna', 'The Purple Sun of Xereus']",placeholder.png,1
1092,[],60,0,0,50,"['Encourage', 'Hide (Forest)']",,0.0,0,Hero,Wizard,30,108,0,0,0,0,15,0,60,medium,0,0,,False,False,0,emp,"['The Golden Order', ""The Huntsmarshal's Expedition"", 'The Empire', 'Middenland']",0,large,2886,2886,2.0,True,wh2_pro07_emp_cha_wizard_death_3,55,1500,90,0.3,25,4.0,210,0,0,,30,False,False,1.0,medium,5,300,0,500,Amethyst Wizard on Barded Warhorse,0,0,0,,0,0,0,,,,0,1,0,66,0,1200,300,,66,"['Life Leeching', 'Aspect of the Dread Knight', 'Doom & Darkness', 'Soulblight', 'Spirit Leech', 'The Fate of Bjuna', 'The Purple Sun of Xereus']",placeholder.png,1
