ancillary_to_effects_tables
0
ancillary	effect	effect_scope	value
wh_main_anc_talisman_amulet_of_sea_gold	wh_main_effect_character_stat_mod_ward_save_magic	character_to_character_own	20
wh_main_anc_talisman_amulet_of_sea_gold	wh_main_effect_religion_conversion_untainted	character_to_character_own_provincetext	5
wh_main_anc_talisman_dawnstone	wh_main_effect_character_stat_mod_ward_save_physical	character_to_character_own	15
wh_main_anc_talisman_dragon_cloak_of_fyrskar	wh_main_effect_agent_action_success_chance_enemy	character_to_character_own	-10
wh_main_anc_talisman_dragon_cloak_of_fyrskar	wh_main_effect_character_stat_mod_melee_defence	character_to_character_own	5
wh_main_anc_talisman_dragon_cloak_of_fyrskar	wh_main_effect_character_stat_mod_ward_save	character_to_character_own	20
wh_main_anc_talisman_dragon_cloak_of_fyrskar	wh_main_effect_character_stat_mod_ward_save_fire	character_to_character_own	20
wh_main_anc_talisman_dragon_cloak_of_fyrskar	wh_main_effect_character_wound_recovery_time_mod	character_to_character_own	-1
wh_main_anc_talisman_dragonbane_gem	wh_main_effect_character_stat_mod_ward_save_fire	character_to_character_own	35
wh_main_anc_talisman_luckstone	wh_main_effect_character_stat_mod_ward_save_physical	character_to_character_own	7
wh_main_anc_talisman_obsidian_amulet	wh_main_effect_character_stat_mod_ward_save_magic	character_to_character_own	20
wh_main_anc_talisman_obsidian_lodestone	wh_main_effect_character_stat_mod_ward_save_magic	character_to_character_own	20
wh_main_anc_talisman_obsidian_trinket	wh_main_effect_character_stat_mod_ward_save_magic	character_to_character_own	10
wh_main_anc_talisman_opal_amulet	wh_main_effect_ability_enable_master_opal_amulet	character_to_character_own	1
wh_main_anc_talisman_opal_amulet	wh_main_effect_character_stat_mod_unit_health	character_to_character_own	3
wh_main_anc_talisman_pidgeon_plucker_pendant	wh_main_effect_ability_enable_pidgeon_plucker_pendant	character_to_character_own	1
wh_main_anc_talisman_pidgeon_plucker_pendant	wh_main_effect_character_stat_mod_unit_health	character_to_character_own	3
wh_main_anc_talisman_seed_of_rebirth	wh_main_effect_ability_enable_seed_of_rebirth	character_to_character_own	1
wh_main_anc_talisman_talisman_of_endurance	wh_main_effect_character_stat_mod_ward_save	character_to_character_own	12
wh_main_anc_talisman_talisman_of_preservation	wh_main_effect_character_stat_mod_ward_save	character_to_character_own	17
wh_main_anc_talisman_talisman_of_protection	wh_main_effect_character_stat_mod_ward_save	character_to_character_own	6
wh_main_anc_talisman_the_dragon_crown_of_karaz	wh_main_effect_character_stat_mod_melee_attack	character_to_character_own	3
wh_main_anc_talisman_the_dragon_crown_of_karaz	wh_main_effect_character_stat_mod_melee_defence	character_to_character_own	3
wh_main_anc_talisman_the_dragon_crown_of_karaz	wh_main_effect_character_stat_mod_ward_save_physical	character_to_character_own	10
wh_main_anc_talisman_the_dragon_crown_of_karaz	wh_main_effect_general_mod_tunnel_interception_chance	character_to_character_own	10
wh_main_anc_talisman_the_dragon_crown_of_karaz	wh_main_effect_public_order_characters	character_to_province_own_factionwide	3
wh_main_anc_talisman_the_dragon_crown_of_karaz	wh_main_effect_tech_unit_xp_levels_longbeards	general_to_force_own	1
wh_main_anc_talisman_the_dragon_crown_of_karaz	wh_main_effect_unit_enable_attribute_immune_to_psychology	character_to_character_own	1
wh_main_anc_talisman_the_eye_of_sheerian	wh_main_effect_agent_action_success_chance_enemy	character_to_character_own	-10
wh_main_anc_talisman_the_eye_of_sheerian	wh_main_effect_character_stat_mod_melee_attack	character_to_character_own	3
wh_main_anc_talisman_the_eye_of_sheerian	wh_main_effect_character_stat_mod_melee_defence	character_to_character_own	3
wh_main_anc_talisman_the_eye_of_sheerian	wh_main_effect_character_stat_mod_ward_save	character_to_character_own	25
wh_main_anc_talisman_the_silver_seal	wh_main_effect_agent_action_success_chance_enemy	character_to_character_own	-10
wh_main_anc_talisman_the_silver_seal	wh_main_effect_character_stat_mod_melee_defence	character_to_character_own	5
wh_main_anc_talisman_the_silver_seal	wh_main_effect_character_stat_mod_ward_save	character_to_character_own	20
wh_main_anc_talisman_the_silver_seal	wh_main_effect_character_stat_mod_ward_save_magic	character_to_character_own	15
wh_main_anc_talisman_the_silver_seal	wh_main_effect_character_wound_recovery_time_mod	character_to_character_own	-1
wh_main_anc_talisman_the_silver_seal	wh_main_effect_religion_conversion_untainted	character_to_character_own_provincetext	5
wh_main_anc_talisman_the_white_cloak_of_ulric	wh_main_effect_ability_enable_the_white_cloak_of_ulric	character_to_character_own	1
wh_main_anc_talisman_the_white_cloak_of_ulric	wh_main_effect_character_stat_mod_armour	character_to_character_own	12
wh_main_anc_weapon_axe_of_dargo	wh_main_effect_ability_enable_axe_of_dargo	character_to_character_own	1
wh_main_anc_weapon_axe_of_dargo	wh_main_effect_character_stat_enable_magic_attacks	character_to_character_own	1
wh_main_anc_weapon_axe_of_dargo	wh_main_effect_character_stat_mod_bonus_v_large	character_to_character_own	6
wh_main_anc_weapon_axe_of_dargo	wh_main_effect_character_stat_mod_melee_attack	character_to_character_own	6
wh_main_anc_weapon_axe_of_dargo	wh_main_effect_force_all_campaign_post_battle_loot_mod	character_to_character_own	10
wh_main_anc_weapon_axe_of_dargo	wh_main_effect_force_all_campaign_recruitment_cost_all	general_to_force_own	-10
wh_main_anc_weapon_axe_of_dargo	wh_main_effect_force_all_campaign_upkeep	general_to_force_own	-5
wh_main_anc_weapon_bashas_axe_of_stunty_smashin	wh_main_effect_character_stat_mod_ap_damage	character_to_character_own	10
wh_main_anc_weapon_bashas_axe_of_stunty_smashin	wh_main_effect_character_stat_mod_melee_attack	character_to_character_own	10
wh_main_anc_weapon_bashas_axe_of_stunty_smashin	wh_main_effect_character_stat_mod_melee_damage	character_to_character_own	10
wh_main_anc_weapon_battleaxe_of_the_last_waaagh	wh_main_effect_character_stat_enable_magic_attacks	character_to_character_own	1
wh_main_anc_weapon_battleaxe_of_the_last_waaagh	wh_main_effect_character_stat_mod_melee_attack	character_to_character_own	12
wh_main_anc_weapon_battleaxe_of_the_last_waaagh	wh_main_effect_character_stat_mod_melee_damage	character_to_character_own	8
wh_main_anc_weapon_battleaxe_of_the_last_waaagh	wh_main_effect_character_stat_mod_melee_defence	character_to_character_own	-5
wh_main_anc_weapon_berserker_sword	wh_main_effect_character_stat_mod_charge_add	character_to_character_own	15
wh_main_anc_weapon_berserker_sword	wh_main_effect_character_stat_mod_melee_damage	character_to_character_own	5
wh_main_anc_weapon_biting_blade	wh_main_effect_character_stat_mod_ap_damage	character_to_character_own	45
wh_main_anc_weapon_chaos_tomb_blade	wh2_dlc11_effect_attrition_immunity_chaos	general_to_force_own	1
wh_main_anc_weapon_chaos_tomb_blade	wh_main_effect_ability_enable_chaos_tomb_blade	character_to_character_own	1
wh_main_anc_weapon_chaos_tomb_blade	wh_main_effect_character_stat_enable_magic_attacks	character_to_character_own	1
wh_main_anc_weapon_chaos_tomb_blade	wh_main_effect_character_stat_mod_melee_attack	character_to_character_own	6
wh_main_anc_weapon_chaos_tomb_blade	wh_main_effect_character_stat_mod_melee_damage	character_to_character_own	10
wh_main_anc_weapon_chaos_tomb_blade	wh_main_effect_force_all_campaign_replenishment_rate	general_to_force_own	5
wh_main_anc_weapon_fencers_blades	wh_main_effect_character_stat_mod_melee_attack	character_to_character_own	6
wh_main_anc_weapon_fencers_blades	wh_main_effect_character_stat_mod_melee_defence	character_to_character_own	6
wh_main_anc_weapon_filth_mace	wh_main_effect_ability_enable_filth_mace	character_to_character_own	1
wh_main_anc_weapon_filth_mace	wh_main_effect_character_stat_enable_magic_attacks	character_to_character_own	1
wh_main_anc_weapon_ghal_maraz	wh_main_effect_ability_enable_ghal_maraz	character_to_character_own	1
wh_main_anc_weapon_ghal_maraz	wh_main_effect_character_stat_enable_magic_attacks	character_to_character_own	1
wh_main_anc_weapon_ghal_maraz	wh_main_effect_character_stat_mod_melee_attack	character_to_character_own	8
wh_main_anc_weapon_ghal_maraz	wh_main_effect_character_stat_mod_melee_damage	character_to_character_own	10
wh_main_anc_weapon_ghal_maraz	wh_main_effect_force_all_campaign_post_battle_loot_mod	character_to_character_own	10
wh_main_anc_weapon_ghal_maraz	wh_main_effect_public_order_characters	character_to_province_own_factionwide	3
wh_main_anc_weapon_giant_blade	wh_main_effect_character_stat_mod_bonus_v_small	character_to_character_own	10
wh_main_anc_weapon_giant_blade	wh_main_effect_character_stat_mod_melee_damage	character_to_character_own	15
wh_main_anc_weapon_gitsnik	wh_main_effect_ability_enable_gitsnik	character_to_character_own	1
wh_main_anc_weapon_gitsnik	wh_main_effect_character_stat_enable_magic_attacks	character_to_character_own	1
wh_main_anc_weapon_gitsnik	wh_main_effect_character_stat_mod_bonus_v_large	character_to_character_own	12
wh_main_anc_weapon_gitsnik	wh_main_effect_character_stat_mod_melee_attack	character_to_character_own	6
wh_main_anc_weapon_gitsnik	wh_main_effect_force_all_campaign_post_battle_loot_mod	character_to_character_own	10
wh_main_anc_weapon_gitsnik	wh_main_effect_force_all_campaign_recruitment_cost_all	general_to_force_own	-10
wh_main_anc_weapon_gitsnik	wh_main_effect_religion_conversion_untainted	character_to_character_own_provincetext	5
wh_main_anc_weapon_gold_sigil_sword	wh_main_effect_character_stat_mod_melee_attack	character_to_character_own	3
wh_main_anc_weapon_gold_sigil_sword	wh_main_effect_character_stat_mod_melee_defence	character_to_character_own	3
wh_main_anc_weapon_hellfire_sword	wh_main_effect_ability_enable_hellfire_sword	character_to_character_own	1
wh_main_anc_weapon_hellfire_sword	wh_main_effect_character_stat_enable_magic_attacks	character_to_character_own	1
wh_main_anc_weapon_obsidian_blade	wh_main_effect_character_stat_mod_ap_damage	character_to_character_own	100
wh_main_anc_weapon_obsidian_blade	wh_main_effect_character_stat_mod_melee_damage	character_to_character_own	8
wh_main_anc_weapon_ogre_blade	wh_main_effect_character_stat_mod_melee_damage	character_to_character_own	18
wh_main_anc_weapon_red_axe_of_karak_eight_peaks	wh_main_effect_character_stat_enable_magic_attacks	character_to_character_own	1
wh_main_anc_weapon_red_axe_of_karak_eight_peaks	wh_main_effect_character_stat_melee_damage_versus_greenskins	character_to_character_own	12
wh_main_anc_weapon_red_axe_of_karak_eight_peaks	wh_main_effect_force_unit_stat_melee_attack_versus_greenskins	character_to_character_own	10
wh_main_anc_weapon_relic_sword	wh_main_effect_character_stat_mod_melee_damage	character_to_character_own	10
wh_main_anc_weapon_runefang	wh_main_effect_ability_enable_runefang	character_to_character_own	1
wh_main_anc_weapon_runefang	wh_main_effect_character_stat_enable_magic_attacks	character_to_character_own	1
wh_main_anc_weapon_runefang	wh_main_effect_character_stat_mod_melee_damage	character_to_character_own	10
wh_main_anc_weapon_shrieking_blade	wh_main_effect_character_stat_enable_magic_attacks	character_to_character_own	1
wh_main_anc_weapon_shrieking_blade	wh_main_effect_unit_enable_attribute_fear	character_to_character_own	1
wh_main_anc_weapon_shrieking_blade	wh_main_effect_unit_enable_attribute_terror	character_to_character_own	1
wh_main_anc_weapon_skabscrath	wh_main_effect_ability_enable_skabscrath	character_to_character_own	1
wh_main_anc_weapon_skabscrath	wh_main_effect_character_stat_enable_magic_attacks	character_to_character_own	1
wh_main_anc_weapon_slaggas_slashas	wh2_dlc15_effect_ability_enable_slaggas_slashas	character_to_character_own	1
wh_main_anc_weapon_slaggas_slashas	wh_main_effect_character_stat_mod_melee_attack	character_to_character_own	8
wh_main_anc_weapon_slaggas_slashas	wh_main_effect_character_stat_mod_melee_damage	character_to_character_own	15
wh_main_anc_weapon_slaggas_slashas	wh_main_effect_force_all_campaign_post_battle_loot_mod	character_to_character_own	25
wh_main_anc_weapon_sliverslash	wh_main_effect_character_stat_enable_magic_attacks	character_to_character_own	1
wh_main_anc_weapon_sliverslash	wh_main_effect_character_stat_mod_melee_attack	character_to_character_own	8
wh_main_anc_weapon_sliverslash	wh_main_effect_character_stat_mod_melee_damage	character_to_character_own	8
wh_main_anc_weapon_sliverslash	wh_main_effect_force_all_campaign_post_battle_loot_mod	character_to_character_own	10
wh_main_anc_weapon_sliverslash	wh_main_effect_force_all_campaign_recruitment_cost_all	general_to_force_own	-10
wh_main_anc_weapon_sliverslash	wh_main_effect_religion_conversion_chaos	character_to_character_own_provincetext	5
wh_main_anc_weapon_starcrusher	wh2_main_effect_armour_piercing_damage	character_to_character_own	50
wh_main_anc_weapon_starcrusher	wh_main_effect_ability_enable_starcrusher	character_to_character_own	1
wh_main_anc_weapon_starcrusher	wh_main_effect_character_stat_enable_magic_attacks	character_to_character_own	1
wh_main_anc_weapon_starcrusher	wh_main_effect_character_stat_mod_melee_attack	character_to_character_own	16
wh_main_anc_weapon_starcrusher	wh_main_effect_character_stat_mod_melee_damage	character_to_character_own	12
wh_main_anc_weapon_starcrusher	wh_main_effect_force_all_campaign_replenishment_rate_horde	character_to_character_own_armytext	5
wh_main_anc_weapon_stave_of_ruinous_corruption	wh_dlc05_effect_ability_enable_stave_of_ruinous_corruption	character_to_character_own	1
wh_main_anc_weapon_stave_of_ruinous_corruption	wh_main_effect_character_stat_enable_magic_attacks	character_to_character_own	1
wh_main_anc_weapon_stave_of_ruinous_corruption	wh_main_effect_character_stat_mod_melee_attack	character_to_character_own	6
wh_main_anc_weapon_stave_of_ruinous_corruption	wh_main_effect_force_all_campaign_recruitment_cost_all	general_to_force_own	-10
wh_main_anc_weapon_stave_of_ruinous_corruption	wh_main_effect_force_all_campaign_upkeep	general_to_force_own	-5
wh_main_anc_weapon_sword_of_anti-heroes	wh_main_effect_ability_enable_sword_of_anti-heroes	character_to_character_own	1
wh_main_anc_weapon_sword_of_anti-heroes	wh_main_effect_character_stat_enable_magic_attacks	character_to_character_own	1
wh_main_anc_weapon_sword_of_anti-heroes	wh_main_effect_character_stat_mod_melee_attack	character_to_character_own	5
wh_main_anc_weapon_sword_of_battle	wh_main_effect_character_stat_mod_melee_attack	character_to_character_own	3
wh_main_anc_weapon_sword_of_battle	wh_main_effect_character_stat_mod_melee_damage	character_to_character_own	4
wh_main_anc_weapon_sword_of_bloodshed	wh_main_effect_character_stat_mod_melee_attack	character_to_character_own	12
wh_main_anc_weapon_sword_of_bloodshed	wh_main_effect_character_stat_mod_melee_damage	character_to_character_own	6
wh_main_anc_weapon_sword_of_might	wh_main_effect_character_stat_mod_melee_damage	character_to_character_own	8
wh_main_anc_weapon_sword_of_strife	wh_main_effect_character_stat_mod_melee_attack	character_to_character_own	7
wh_main_anc_weapon_sword_of_strife	wh_main_effect_character_stat_mod_melee_damage	character_to_character_own	5
